Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,aroma profile (product.metafields.custom.aroma_profile),BOTANICAL NAME (product.metafields.custom.botanical_name),CAS# (product.metafields.custom.cas_),coa-download1 (product.metafields.custom.coa_download1),COUNTRY OF ORIGIN (product.metafields.custom.country_of_origin),description (product.metafields.custom.description),Disclaimer (product.metafields.custom.disclaimer_pregnancy),EC Number (product.metafields.custom.eniecs),EXTRACTION METHOD (product.metafields.custom.extraction_method),FEMA (product.metafields.custom.fema),gcms1 (product.metafields.custom.gcms1),Oil Part of Plant (product.metafields.custom.oil_part_of_plant),Packaging (product.metafields.custom.packaging),parent-sku (product.metafields.custom.parent_sku),pdf-name (product.metafields.custom.pdf_name),pdf-name1 (product.metafields.custom.pdf_name1),Product Related (product.metafields.custom.product_related),This Product Is (product.metafields.custom.this_product_is),Variation Heading (product.metafields.custom.variation_heading),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Seo Hidden (product.metafields.seo.hidden),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Barware material (product.metafields.shopify.barware-material),Chemical grade (product.metafields.shopify.chemical-grade),Chemical purity (product.metafields.shopify.chemical-purity),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Eyelash applicator design (product.metafields.shopify.eyelash-applicator-design),Flavor (product.metafields.shopify.flavor),Food product form (product.metafields.shopify.food-product-form),Food storage material (product.metafields.shopify.food-storage-material),Fragrance level (product.metafields.shopify.fragrance-level),Hardware material (product.metafields.shopify.hardware-material),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Package type (product.metafields.shopify.package-type),Packing materials included (product.metafields.shopify.packing-materials-included),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Season (product.metafields.shopify.season),Shape (product.metafields.shopify.shape),Skin care effect (product.metafields.shopify.skin-care-effect),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Taiwan,Price / Taiwan,Compare At Price / Taiwan,Status
vanillin-powder,Vanillin powder,"<p>Vanillin Powder is a quality flavoring ingredient known for its distinct and rich vanilla aroma. It is widely used in food applications, improving the flavor profile of baked goods, sweets, dairy products, and ice cream.</p>
<p><strong><br>Aroma Profile:</strong> Rich, warm vanilla aroma</p>
<h3>
<br>Usage:</h3>
<h4>Food Flavorings:</h4>
<ul>
<li>
<strong>Bakery:</strong> Adds a sweet, comforting vanilla flavor to cakes, cookies, and other baked goods.</li>
<li>
<strong>Sweets, candy, and confectionery:</strong> Improves the flavor of candies and confectionery with a smooth vanilla note.</li>
<li>
<strong>Dairy, Ice Cream:</strong> Provides a creamy, aromatic vanilla essence to dairy-based products.</li>
</ul>
<p><strong><br>HBNO® Vanillin Powder is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Vanillin Powder:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available</li>
</ul>",HBNO Bulk,"Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Flavors & Extracts",Extracts and Powders,"All, Extracts/Powders, Food and Flavor, RFQ",true,Sizes,25kg,,,,,,,,61983,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/Extracts-powders_0cb01a5a-969b-4195-a1df-17aadbc414a0.png?v=1747823211,1,"",false,Buy Vanillin Powder Bulk | Wholesale Supplier,"Vanillin Powder delivers classic vanilla aroma and flavor, ideal for use in food, beverages, fragrances, and personal care formulations.",5775,,,,,,,,,,,Vanilla,Vanillin,121-33-5,,USA,,,204-465-2,,-,,vanilla beans,,302338,,,,,,,,,,,,,,,,,,,,,,,,,vanilla,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
almond-flavor,Almond Flavor,"<p>Almond Flavor features a nutty, cherry-like, and sweet almond aroma, making it a versatile addition to a variety of food flavorings. Its unique profile enhances both sweet and non-alcoholic beverages with a distinctive almond taste.</p>
<p><strong><br>Aroma Profile</strong><strong>:</strong> Nutty, cherry, sweet, almond.</p>
<h3>
<br>Usage:</h3>
<h4>Food Flavorings:</h4>
<ul>
<li>
<strong>Sweets, Candy, and Confectionery</strong><strong>:</strong> Adds a rich, nutty almond flavor to candies, chocolates, and other confections.</li>
<li>
<strong>Beverages, Non-Alcoholic</strong><strong>:</strong> Perfect for enhancing teas, sodas, juices, and flavored waters with a sweet almond note.</li>
</ul>
<p><strong><br>HBNO® Almond Flavor is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55-gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Almond Flavor:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request.</li>
<li>Bulk packaging and private labeling services available.</li>
</ul>",HBNO Bulk,"Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Flavors & Extracts","","All, Conventional, Flavorings, Food and Flavor, Food Flavorings (Flavor)",true,Sizes,1/3 oz,,,,,,,,61168,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno-product_a82d5d02-e5c5-4caa-9acf-e71aa97cf144.webp?v=1746189206,1,"",false,Buy Almond Flavor Wholesale | Bulk Supplier,"Almond Flavor adds a rich, nutty sweetness perfect for baked goods, confections, drinks, and scented personal care or cosmetic formulations.",5775,,,,,,,,,,,"Nutty, cherry, sweet, almond",,,,United Kingdom ,,,,,-,,,,401130,,,,,,,,,,,,,nuts,,,,,,,,,,,,almond; cherry,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
almond-flavor,,,,,,,,,1 oz,,,,,,,,61169,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
almond-flavor,,,,,,,,,4 oz,,,,,,,,61170,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
almond-flavor,,,,,,,,,1/2 kg,,,,,,,,61171,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
almond-flavor,,,,,,,,,1 kg,,,,,,,,61172,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
almond-flavor,,,,,,,,,4 kg,,,,,,,,61173,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
almond-flavor,,,,,,,,,25 kg,,,,,,,,61174,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
revitalizing-conditioning-anti-aging-moisturizer-facial-serum,Revitalizing Conditioning Anti-Aging Moisturizer Facial Serum,"<p>Our <strong>Revitalizing Conditioning Anti-Aging Moisturizer Facial Serum</strong> features a floral aroma. This product is ideal for personal care applications, particularly for skin and hair.</p>
<p><strong><br>Aroma Profile:</strong> Very faint floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Used as skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Revitalizing Conditioning Anti-Aging Moisturizer Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Revitalizing Conditioning Anti-Aging Moisturizer Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li>
<p><strong>NOT SAFE FOR INGESTION</strong></p>
</li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61549,0.0,shopify,0,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno-product_a82d5d02-e5c5-4caa-9acf-e71aa97cf144.webp?v=1746189206,1,"",false,Buy Conditioning Anti-Aging Moisturizer Facial Serum,"Hydrating serum that smooths fine lines, firms skin, and boosts radiance with anti-aging actives and deep conditioning ingredients.",567,,,,,,,,,,,very faint floral,,,,,,,,,,,,,15111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serum,,,anti-aging; moisturizing; revitalizing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
revitalizing-conditioning-anti-aging-moisturizer-facial-serum,,,,,,,,,4 oz,,,,,,,,61597,0.0,shopify,0,deny,manual,12.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
revitalizing-conditioning-anti-aging-moisturizer-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61598,0.0,shopify,0,deny,manual,35.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
revitalizing-conditioning-anti-aging-moisturizer-facial-serum,,,,,,,,,1 kg,,,,,,,,61500,0.0,shopify,2785,deny,manual,70.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
revitalizing-conditioning-anti-aging-moisturizer-facial-serum,,,,,,,,,4 kg,,,,,,,,61601,0.0,shopify,0,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
revitalizing-conditioning-anti-aging-moisturizer-facial-serum,,,,,,,,,25 kg,,,,,,,,61599,0.0,shopify,0,deny,manual,1125.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
you-glow-girl-facial-serum,You Glow Girl Facial Serum,"<p>Our <strong>You Glow Girl</strong> product features faint citrus and floral notes, making it ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Faint citrus and floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Cosmetics:</strong> Adds a refreshing scent to makeup and beauty products.</li>
<li>
<strong>Skin and Hair Moisturizers:</strong> Incorporates a unique fragrance into moisturizing products for skin and hair.</li>
</ul>
<p><strong><br>HBNO® You Glow Girl is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of You Glow Girl:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li style=""font-weight: bold;""><strong>NOT SAFE FOR INGESTION</strong></li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,"","All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61179,0.0,shopify,40,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno-product_a82d5d02-e5c5-4caa-9acf-e71aa97cf144.webp?v=1746189206,1,"",false,Buy Wholesale You Glow Girl Facial Serum | Bulk Supplier,"You Glow Girl Facial Serum hydrates, evens skin tone, and boosts radiance, leaving your complexion glowing, smooth, and refreshed for a luminous look.",479,,,,,,,,,,,faint citrus and floral,,,,,,,,,,,,,13093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
you-glow-girl-facial-serum,,,,,,,,,4 oz,,,,,,,,54353,0.0,shopify,3,deny,manual,12.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
you-glow-girl-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61602,0.0,shopify,9999,deny,manual,35.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
you-glow-girl-facial-serum,,,,,,,,,1 kg,,,,,,,,53013,0.0,shopify,9999,deny,manual,70.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
you-glow-girl-facial-serum,,,,,,,,,4 kg,,,,,,,,53014,0.0,shopify,9999,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
you-glow-girl-facial-serum,,,,,,,,,25 kg,,,,,,,,53743,0.0,shopify,9999,deny,manual,1125.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
nourishing-gentle-facial-serum,Nourishing Gentle Facial Serum,"<p>Our <strong>Nourishing Gentle Facial Serum</strong> features a combination of citrus, camphoraceous notes. This product is ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Citrus, camphoraceous notes.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Added to skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Nourishing Gentle Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Nourishing Gentle Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li><strong>NOT SAFE FOR INGESTION</strong></li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>
<h3>
<br>Disclaimer:</h3>
<p>Avoid use if pregnant. The FDA has not evaluated the above statements. Refer to Material Safety Data Sheets for safety information of this product prior to handling. The information provided is presented preliminarily, prior to your own research and validation. Any recommendations concerning the possible use of our products as described are not intended to be, or to be taken to be, as medical advice and in no way presented to diagnose, cure or treat any medical or other health condition. No IG AR warranty IS expressed or implied. This information is for educational purposes only, it is not intended to treat, cure, prevent, or diagnose any disease or condition. Nor is it intended to prescribe in any way. This information is for educational purposes and may not be complete, nor may its data be accurate. All written material copyright of IL Health &amp; Beauty Natural Oils Co., Inc</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,39621,0.0,shopify,49,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno-product_ef46817d-e651-413d-ac29-815454b9a701.webp?v=1746189635,1,"",false,Buy Wholesale Nourishing Gentle Facial Serum | HBNO Bulk,"Nourishing Gentle Facial Serum deeply hydrates and soothes, restoring balance and radiance to sensitive skin for a smooth, healthy, and refreshed complexion.",567,,,,,,,,,,,"Citrus, camphoraceous, warm",,,,,,,,,,,,,12868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serum,,,moisturizing; nourishing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
nourishing-gentle-facial-serum,,,,,,,,,4 oz,,,,,,,,52801,0.0,shopify,9999,deny,manual,12.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
nourishing-gentle-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61603,0.0,shopify,0,deny,manual,35.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
nourishing-gentle-facial-serum,,,,,,,,,1 kg,,,,,,,,52799,0.0,shopify,9999,deny,manual,70.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
nourishing-gentle-facial-serum,,,,,,,,,4 kg,,,,,,,,52798,0.0,shopify,9999,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
nourishing-gentle-facial-serum,,,,,,,,,25 kg,,,,,,,,61604,0.0,shopify,0,deny,manual,1125.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
intense-anti-aging-moisturizing-facial-serum,Intense Anti-Aging & Moisturizing Facial Serum,"<p>Our <strong>Intense Anti-Aging &amp; Moisturizing Facial Serum</strong> is an odorless formulation designed for effective personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Odorless.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Added to skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Intense Anti-Aging &amp; Moisturizing Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Intense Anti-Aging &amp; Moisturizing Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li>NOT SAFE FOR INGESTION</li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,39622,0.0,shopify,54,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Wholesale Intense Anti-Aging & Moisturizing Facial Serum,"This powerful serum targets fine lines and wrinkles, deeply moisturizing and rejuvenating skin for a smoother, more youthful, and radiant complexion.",567,,,,,,,,,,,Odorless,,,,,,,,,,,,,13113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serum,,,anti-aging; moisturizing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
intense-anti-aging-moisturizing-facial-serum,,,,,,,,,4 oz,,,,,,,,52823,0.0,shopify,9999,deny,manual,9.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
intense-anti-aging-moisturizing-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61605,0.0,shopify,1,deny,manual,25.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
intense-anti-aging-moisturizing-facial-serum,,,,,,,,,1 kg,,,,,,,,52820,0.0,shopify,9999,deny,manual,55.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
intense-anti-aging-moisturizing-facial-serum,,,,,,,,,4 kg,,,,,,,,52821,0.0,shopify,9999,deny,manual,180.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
intense-anti-aging-moisturizing-facial-serum,,,,,,,,,25 kg,,,,,,,,53475,0.0,shopify,9999,deny,manual,775.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
moon-ray-night-facial-serum,Moon Ray Night Facial Serum,"<p>Our <strong>Moon Ray Night Facial Serum</strong> features a very faint floral aroma, making it ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Very faint floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Added to skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Moon Ray Night Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Moon Ray Night Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li style=""font-weight: bold;""><strong>NOT SAFE FOR INGESTION</strong></li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61550,0.0,shopify,2354,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Wholesale Moon Ray Night Facial Serum | HBNO Bulk,"Moon Ray Night Facial Serum works overnight to hydrate, repair, and renew skin, leaving you with a refreshed, radiant complexion by morning.",567,,,,,,,,,,,Very faint floral,,,,,,,,,,,,,85192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serum,,,,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
moon-ray-night-facial-serum,,,,,,,,,4 oz,,,,,,,,61606,0.0,shopify,196,deny,manual,12.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
moon-ray-night-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61607,0.0,shopify,47,deny,manual,35.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
moon-ray-night-facial-serum,,,,,,,,,1 kg,,,,,,,,61608,0.0,shopify,23,deny,manual,70.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
moon-ray-night-facial-serum,,,,,,,,,4 kg,,,,,,,,61609,0.0,shopify,5,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
