Top pages,Clicks,Impressions,CTR,Position
https://hbno.com/blogs/news?page=5,0,17,0.0,20.88
https://hbno.com/blogs/news?page=1,0,17,0.0,25.0
https://hbno.com/blogs/news/tagged/natural-oil,0,17,0.0,39.29
https://hbno.com/collections/body-oils-and-lotions/products/lavender-dutch-2x8oz,0,16,0.0,6.25
https://hbno.com/blogs/news/cinnamon-bark-oil-benefits-for-health-and-skin,0,16,0.0,10.12
https://hbno.com/collections/soaps/products/roman-chamomile-essential-oil,0,16,0.0,68.62
https://hbno.com/collections/all?page=13&phcursor=eyJzayI6InRpdGxlIiwic3YiOiJTYWdlIFNwYWluIEVzc2VudGlhbCBPaWwiLCJkIjoiZiIsInVpZCI6OTcwMTMzNTUzMTc5OSwibCI6OCwibyI6MH0,0,15,0.0,11.07
https://hbno.com/products/fir-needle-fragrance,0,15,0.0,60.33
https://hbno.com/collections/fragrances-and-perfumes/products/rosemary-essential-oil-organic,0,14,0.0,6.71
https://hbno.com/products/hbno-retail-pine-needle-oil-16oz,0,14,0.0,10.57
https://hbno.com/blogs/news?page=8,0,14,0.0,14.79
https://hbno.com/collections/carrier-oils?page=3,0,14,0.0,35.5
https://hbno.com/blogs/news/what-is-tea-tree-oil-good-for-a-comprehensive-look-at-its-uses,0,14,0.0,44.71
https://hbno.com/collections/cosmetics?page=3&phcursor=eyJhbGciOiJIUzI1NiJ9.eyJzayI6InByb2R1Y3RfbGluZV9pdGVtc19jb3VudCIsInN2Ijo1LCJkIjoiZiIsInVpZCI6NDEwNDEzNDA3NjAzNDMsImwiOjgsIm8iOjAsInIiOiJDRFAifQ.bqrM_oSdOXhSSgjlpoDhB7iBk4AaPctCzXBGNBGhDT4,0,13,0.0,10.08
https://hbno.com/blogs/news/primrose-oil-benefits-discover-the-healing-power-of-this-natural-oil,0,13,0.0,18.08
https://hbno.com/blogs/news/benefits-of-juniper-berry-essential-oil-for-healthy-skin,0,13,0.0,42.69
https://hbno.com/products/australian-sandalwoodmct-organic,0,13,0.0,64.46
https://hbno.com/collections/body-oils-and-lotions?page=5,0,12,0.0,6.42
https://hbno.com/products/sunflower-conventional,0,12,0.0,7.33
https://hbno.com/blogs/news/benefits-of-argan-oil-for-smooth-hydrated-skin,0,12,0.0,10.83
https://hbno.com/blogs/news/benefits-of-juniper-berry-essential-oil-explained,0,12,0.0,15.67
https://hbno.com/blogs/news?page=11,0,12,0.0,32.08
https://hbno.com/collections/fragrances-and-perfumes/products/frankincense-essential-oil,0,12,0.0,56.67
https://hbno.com/blogs/news/lemongrass-oil-benefits-a-natural-remedy-for-health-beauty-and-wellness,0,12,0.0,67.25
https://hbno.com/products/basil,0,11,0.0,7.64
https://hbno.com/collections/vendors?page=2&q=hbno.com,0,11,0.0,8.0
https://hbno.com/collections/fragrances-and-perfumes?page=2,0,11,0.0,8.09
https://hbno.com/collections/household-cleaners?page=5,0,11,0.0,21.45
https://hbno.com/products/orange-2x8oz,0,11,0.0,24.09
https://hbno.com/blogs/news/clove-leaf-oil-a-natural-antimicrobial-ingredient-for-soaps,0,11,0.0,25.64
https://hbno.com/collections/aromatherapy?page=2,0,11,0.0,46.82
https://hbno.com/collections/scented-candles-and-incense/products/peppermint,0,11,0.0,49.36
https://hbno.com/collections/shampoos-and-conditioners/products/clove-oil,0,11,0.0,74.45
https://hbno.com/collections/fragrance/products/cedarwood-fragrance,0,11,0.0,82.45
https://hbno.com/collections/aromatherapy?page=5,0,10,0.0,6.8
https://hbno.com/products/eucalyptus-radiata-fair-for-life,0,10,0.0,10.7
https://hbno.com/blogs/news/tea-tree-oil-for-infections-uses-and-effectiveness,0,10,0.0,13.2
https://hbno.com/blogs/news/lemongrass-essential-oil-uses-and-health-benefits,0,10,0.0,13.5
https://hbno.com/collections/all?page=11,0,10,0.0,20.7
https://hbno.com/collections/vendors?page=12&q=hbno.com,0,10,0.0,24.7
https://hbno.com/blogs/news/castor-oil-for-dandruff-natural-remedy-for-a-healthy-scalp,0,10,0.0,47.9
https://hbno.com/products/orange-fragrance-1,0,10,0.0,50.2
https://hbno.com/collections/fragrances-and-perfumes?page=4,0,9,0.0,3.56
https://hbno.com/collections/body-oils-and-lotions?page=3,0,9,0.0,9.22
https://hbno.com/products/peppermint-essential-oil-organic,0,9,0.0,9.89
https://hbno.com/products/1oz-green-glass-bottle-w-cap-6-pack,0,9,0.0,12.11
https://hbno.com/collections/lip-balms?page=2,0,9,0.0,13.33
https://hbno.com/blogs/news/why-lavender-dutch-oil-is-perfect-for-creating-a-peaceful-ambiance-best-for-diffusers,0,9,0.0,27.56
https://hbno.com/collections/aromatherapy?page=7,0,9,0.0,28.44
https://hbno.com/collections/vendors/products/chamomile-fragrance,0,9,0.0,55.67
https://hbno.com/collections/fragrance?page=2,0,8,0.0,6.25
https://hbno.com/blogs/news/a-comprehensive-guide-to-fenugreek-oil-benefits-from-hair-care-to-hormonal-balance,0,8,0.0,10.25
https://hbno.com/blogs/news/roman-chamomile-essential-oil-benefits-nature-s-calming-solution,0,8,0.0,10.38
https://hbno.com/collections/essentials-oils-blends?page=2,0,8,0.0,14.25
https://hbno.com/products/cedarwood-essential-oil-himalayan?_pos=4&_psq=CED&_ss=e&_v=1.0,0,8,0.0,36.5
https://hbno.com/blogs/news?page=50,0,8,0.0,38.62
https://hbno.com/collections/essential-oils/products/lemongrass-organic,0,8,0.0,54.5
https://hbno.com/blogs/understanding-your-skin-type-a-comprehensive-guide/understanding-your-skin-type-a-comprehensive-guide,0,8,0.0,80.88
https://hbno.com/products/lemon-essential-oil-1,0,8,0.0,127.62
https://hbno.com/collections/essential-oils?page=5,0,7,0.0,5.71
https://hbno.com/collections/skin-and-hair-moisturizers?page=5,0,7,0.0,6.86
https://hbno.com/collections/skin-and-hair-moisturizers/products/cedarwood-fragrance,0,7,0.0,8.0
https://hbno.com/blogs/news/how-black-seed-oil-can-support-weight-loss-benefits-and-tips,0,7,0.0,11.71
https://hbno.com/collections/aromatherapy/products/cedarwood,0,7,0.0,23.71
https://hbno.com/blogs/news/organic-sage-essential-oil-harnessing-natures-remedies,0,7,0.0,23.86
https://hbno.com/collections/cosmetics?page=2,0,7,0.0,32.57
https://hbno.com/blogs/news/skin-tips-using-essential-oils,0,7,0.0,33.43
https://hbno.com/collections/laundry-detergents-and-fabric-softeners?page=8,0,6,0.0,2.17
https://hbno.com/collections/all?page=10,0,6,0.0,5.33
https://hbno.com/blogs/news?page=2,0,6,0.0,5.67
https://hbno.com/blogs/news/discover-the-benefits-of-clove-leaf-essential-oil-natural-remedies-uses,0,6,0.0,31.5
https://hbno.com/products/lemongrass-essential-oil-1,0,6,0.0,35.5
https://hbno.com/collections/scented-candles-and-incense/products/clove-oil,0,6,0.0,64.83
https://hbno.com/collections/sale/products/german-chamomile-essential-oil,0,6,0.0,80.17
https://hbno.com/collections/household-cleaners/products/lemon-organic,0,6,0.0,83.17
https://hbno.com/collections/lip-balms?page=6,0,5,0.0,2.8
https://hbno.com/products/helichrysum-italicum-mct-organic?gQT=1,0,5,0.0,3.0
https://hbno.com/collections/best-collection,0,5,0.0,3.4
https://hbno.com/collections/cosmetics/products/oregano-essential-oil-organic,0,5,0.0,4.4
https://hbno.com/collections/body-sprays-and-mists?page=5,0,5,0.0,4.6
https://hbno.com/collections/shampoos-and-conditioners/products/black-seed-oil-organic,0,5,0.0,5.0
https://hbno.com/collections/fragrances-and-perfumes?page=5,0,5,0.0,6.0
https://hbno.com/collections/scented-candles-and-incense?page=3,0,5,0.0,6.0
https://hbno.com/collections/vendors?page=14&q=hbno.com,0,5,0.0,7.0
https://hbno.com/collections/personal-care?page=4,0,5,0.0,7.4
https://hbno.com/collections/shampoos-and-conditioners?page=7,0,5,0.0,8.0
https://hbno.com/collections/personal-care?page=8,0,5,0.0,8.2
https://hbno.com/collections/fragrance?page=2&phcursor=eyJhbGciOiJIUzI1NiJ9.eyJzayI6InByb2R1Y3RfbGluZV9pdGVtc19jb3VudCIsInN2IjowLCJkIjoiZiIsInVpZCI6NDIwMjA2MTc1NTIxNTEsImwiOjgsIm8iOjAsInIiOiJDRFAiLCJ2IjoxLCJwIjoyfQ.QvD-3W22t1133tbC-RDyGMzBracAPdBX4ar6qRGkTPo,0,5,0.0,10.8
https://hbno.com/collections/all?page=12&phcursor=eyJzayI6InRpdGxlIiwic3YiOiJQZXBwZXJtaW50IEVzc2VudGlhbCBPaWwgT3JnYW5pYyIsImQiOiJmIiwidWlkIjo5NTkxMDU4Mzk5NTExLCJsIjo4LCJvIjowfQ,0,5,0.0,11.4
https://hbno.com/collections/household-cleaners,0,5,0.0,12.2
https://hbno.com/collections/soaps?page=13,0,5,0.0,19.2
https://hbno.com/products/peppermint-essential-oil,0,5,0.0,20.8
https://hbno.com/blogs/news/fragrance-oils-vs-essential-oils-what-s-the-difference,0,5,0.0,22.8
https://hbno.com/blogs/news/how-to-make-rosemary-oil-for-health-and-beauty-benefits,0,5,0.0,29.0
https://hbno.com/collections/scented-candles-and-incense/products/lemongrass-organic,0,5,0.0,30.4
https://hbno.com/blogs/news/sunflower-oil-for-health-effects-and-benefits-for-your-well-being,0,5,0.0,44.8
https://hbno.com/products/4oz-rd-g-bos-btl-22-410-12-pack,0,5,0.0,46.0
https://hbno.com/collections/aromatherapy/products/lime-essential-oil,0,5,0.0,47.0
https://hbno.com/collections/fragrances-and-perfumes/products/myrrh-essential-oil,0,5,0.0,54.8
https://hbno.com/collections/vendors/products/4oz-rd-g-bos-btl-22-410-12-pack,0,5,0.0,73.8
"https://hbno.com/products/cedarwood-fragrance?_pos=2&_psq=Cedarwood 
&_ss=e&_v=1.0",0,5,0.0,103.6
https://hbno.com/products/peppermint?gQT=1,0,4,0.0,2.0
https://hbno.com/collections/scented-candles-and-incense?page=9,0,4,0.0,3.0
https://hbno.com/collections/all?page=12,0,4,0.0,4.25
https://hbno.com/collections/fragrance?page=3,0,4,0.0,4.5
https://hbno.com/products/eucalyptus-essential-oil-1,0,4,0.0,4.75
https://hbno.com/products/peppermint-oil-organic,0,4,0.0,5.75
https://hbno.com/products/peppermint-mct-organic-1,0,4,0.0,6.25
https://hbno.com/collections/oral-hygiene-products/products/hbno-organic-peppermint-essential-oil-mentha-piperita,0,4,0.0,6.5
https://hbno.com/products/1oz-gn-g-bos-btl-20-400-6-pack,0,4,0.0,6.5
https://hbno.com/blogs/news/is-avocado-oil-good-for-cooking-benefits-best-uses,0,4,0.0,7.0
https://hbno.com/blogs/news?page=6,0,4,0.0,7.0
https://hbno.com/products/1oz-yellow-glass-bottle-w-cap-6-pack,0,4,0.0,7.75
https://hbno.com/collections/all?page=2&phcursor=eyJzayI6InRpdGxlIiwic3YiOiJCbGFjayBTZWVkIENhcnJpZXIgT2lsIFZpcmdpbiBVbnJlZmluZWQgT3JnYW5pYyIsImQiOiJmIiwidWlkIjo5MDE0NjU4NTY0Mzc1LCJsIjo4LCJvIjowfQ,0,4,0.0,9.0
https://hbno.com/collections/vendors?page=2&phcursor=eyJhbGciOiJIUzI1NiJ9.eyJzayI6InByb2R1Y3RfdGl0bGUiLCJzdiI6IkJsYWNrIFNlZWQgQ2FycmllciBPaWwgVmlyZ2luIFVucmVmaW5lZCBPcmdhbmljIiwiZCI6ImYiLCJ1aWQiOjkwMTQ2NTg1NjQzNzUsImwiOjgsIm8iOjAsInIiOiJDViIsInYiOjF9.BE_A5kbYgVzZRUO_L69whNdFnRoXRpBagIEqKAkp3KY&q=hbno.com,0,4,0.0,9.0
https://hbno.com/products/1oz-am-glass-bottle-w-cap-6-pack,0,4,0.0,9.25
https://hbno.com/collections/body-oils-and-lotions?page=2,0,4,0.0,9.75
https://hbno.com/blogs/combination-skin-the-best-strategies-for-balanced-care/combination-skin-the-best-strategies-for-balanced-care,0,4,0.0,16.75
https://hbno.com/products/ylang-ylang-essential-oil-1,0,4,0.0,30.5
https://hbno.com/products/frankincense-essential-oil-1,0,4,0.0,33.75
https://hbno.com/blogs/news?page=32,0,4,0.0,40.75
https://hbno.com/products/peppermint-fragrance-1,0,4,0.0,48.25
https://hbno.com/blogs/news/is-cinnamon-oil-safe-for-dogs-benefits-and-precautions,0,4,0.0,63.5
https://hbno.com/collections/body-oils-and-lotions/products/cedarwood-essential-oil-texas,0,4,0.0,65.25
https://hbno.com/collections/room-fresheners-and-deodorizers/products/lemongrass-organic,0,4,0.0,66.5
https://hbno.com/collections/skin-and-hair-moisturizers/products/cinnamon-oil-organic,0,3,0.0,1.33
https://hbno.com/products/1oz-blue-glass-bottle-w-cap-6-pack,0,3,0.0,1.33
https://hbno.com/blogs/news?page=49,0,3,0.0,2.33
https://hbno.com/products/1oz-white-glass-bottle-w-cap-6-pack,0,3,0.0,2.33
https://hbno.com/blogs/news?page=25,0,3,0.0,3.67
https://hbno.com/blogs/news?page=15,0,3,0.0,4.0
https://hbno.com/collections/scented-candles-and-incense?page=4,0,3,0.0,4.67
https://hbno.com/products/4oz-am-g-bos-btl-22-400-12-pack,0,3,0.0,5.0
https://hbno.com/products/jasmine-fragrance-1,0,3,0.0,5.67
https://hbno.com/collections/oral-hygiene-products?page=4,0,3,0.0,6.0
https://hbno.com/collections/fragrances-and-perfumes?page=10,0,3,0.0,6.67
https://hbno.com/robots.txt,0,3,0.0,8.33
https://hbno.com/products/cedarwood-essential-oil-organic,0,3,0.0,8.67
https://hbno.com/blogs/news?page=30,0,3,0.0,9.67
https://hbno.com/collections/all?page=9,0,3,0.0,9.67
https://hbno.com/blogs/news/benefits-of-lemon-essential-oil-in-household-cleaning,0,3,0.0,10.0
https://hbno.com/collections/cosmetics/products/lemon-organic,0,3,0.0,10.0
https://hbno.com/blogs/sensitive-skin-understanding-triggers-and-effective-solutions/sensitive-skin-understanding-triggers-and-effective-solutions,0,3,0.0,12.0
https://hbno.com/products/organic-minted-glow™-hair-elixir,0,3,0.0,13.0
https://hbno.com/products/fir-needle-oil/,0,3,0.0,14.0
https://hbno.com/blogs/news?page=18,0,3,0.0,18.33
https://hbno.com/products/4oz-bl-g-bos-btl-24-410-12-pack,0,3,0.0,22.67
https://hbno.com/collections/all?page=5&phcursor=eyJzayI6InRpdGxlIiwic3YiOiJDeXByZXNzIEVzc2VudGlhbCBPaWwiLCJkIjoiZiIsInVpZCI6OTI1ODQ0NzQwNTMzNSwibCI6OCwibyI6MH0,0,3,0.0,30.67
https://hbno.com/collections/cosmetics/products/eucalyptus-radiata-essential-oil-organic,0,3,0.0,32.67
https://hbno.com/collections/fragrances-and-perfumes/products/eucalyptus-radiata-essential-oil-organic,0,3,0.0,38.0
https://hbno.com/products/fir-needle,0,3,0.0,54.33
https://hbno.com/collections/lip-balms/products/ylang-ylang-essential-oil,0,3,0.0,57.67
https://hbno.com/collections/aromatherapy/products/helichrysum-italicum-oil-organic,0,3,0.0,91.67
https://hbno.com/collections/body-sprays-and-mists/products/lavender-fragrance,0,3,0.0,98.67
